Generation,PopBestRed,PopBestBlue,PopAvgRed,PopAvgBlue,BestOverallRed,BestOverallBlue
547,16683.81,0,-7897.136,0,19963.81,0
548,18243.81,0,-6457.138,0,19963.81,0
549,-1876.178,0,-7495.232,0,19963.81,0
550,17403.81,0,-4836.186,0,19963.81,0
551,18003.81,0,-7918.093,0,19963.81,0
552,17723.81,0,-5264.755,0,19963.81,0
553,14323.81,0,-7190.473,0,19963.81,0
554,13603.81,0,-8247.614,0,19963.81,0
555,17483.81,0,-8712.382,0,19963.81,0
556,17523.81,0,-9379.045,0,19963.81,0
557,17203.81,0,-7079.997,0,19963.81,0
558,17763.81,0,-11380.95,0,19963.81,0
559,14203.81,0,-9921.9,0,19963.81,0
560,17163.81,0,-7325.71,0,19963.81,0
561,18243.81,0,-10192.38,0,19963.81,0
562,12003.81,0,-6605.707,0,19963.81,0
563,12603.81,0,-13066.67,0,19963.81,0
564,17603.81,0,-10573.33,0,19963.81,0
565,18403.81,0,-9891.42,0,19963.81,0
566,18043.81,0,-8565.705,0,19963.81,0
