Generation;PopBestRed;PopBestBlue;PopAvgRed;PopAvgBlue;BestOverallRed;BestOverallBlue
460;4065,659;0;1946,54;0;4065,659;0
461;4194,411;0;2150,239;0;4194,411;0
462;2717,422;0;1969,706;0;2717,422;0
463;6634,12;0;4258,988;0;6634,12;0
464;5325,543;0;1791,894;0;5325,543;0
465;5268,057;0;3521,45;0;5268,057;0
466;2638,964;0;1986,794;0;2638,964;0
467;2665,398;0;1568,289;0;2665,398;0
468;4150,377;0;2154,903;0;4150,377;0
469;5319,545;0;4171,412;0;5319,545;0
470;2628,815;0;2066,408;0;2628,815;0
471;2636,094;0;1212,448;0;2636,094;0
472;2671,705;0;1565,285;0;2671,705;0
473;2710,495;0;1948,219;0;2710,495;0
474;5239,245;0;2192,804;0;5239,245;0
475;5351,943;0;4214,385;0;5351,943;0
476;4109,845;0;2182,659;0;4109,845;0
477;4109,561;0;2146,117;0;4109,561;0
478;2716,557;0;2003,04;0;2716,557;0
479;5173,055;0;2219,793;0;5173,055;0
480;5203,853;0;2327,951;0;5203,853;0
481;2718,444;0;2045,61;0;2718,444;0
482;2634,027;0;1805,061;0;2634,027;0
483;4112,42;0;2284,573;0;4112,42;0
484;2677,215;0;2233,875;0;2677,215;0
485;5217,148;0;2160,165;0;5217,148;0
486;4067,543;0;1167,525;0;4067,543;0
487;5258,957;0;2120,805;0;5258,957;0
488;2632,907;0;1764,352;0;2632,907;0
489;5340,476;0;2152,151;0;5340,476;0
490;5314,216;0;2590,043;0;5314,216;0
491;5279,917;0;2541,522;0;5279,917;0
492;5353,467;0;2905,722;0;5353,467;0
493;5327,572;0;2663,679;0;5327,572;0
494;5223,421;0;1930,302;0;5223,421;0
495;5232,684;0;2020,661;0;5232,684;0
496;2711,366;0;2563,082;0;2711,366;0
497;5308,599;0;2156,524;0;5308,599;0
498;5304;0;2641,145;0;5304;0
499;5232,309;0;2231,789;0;5232,309;0

